"","Transcript.stable.ID","baseMean_day_7_vs_0","log2FoldChange_day_7_vs_0","lfcSE_day_7_vs_0","stat_day_7_vs_0","pvalue_day_7_vs_0","padj_day_7_vs_0","baseMean_day_4_vs_0","log2FoldChange_day_4_vs_0","lfcSE_day_4_vs_0","stat_day_4_vs_0","pvalue_day_4_vs_0","padj_day_4_vs_0","baseMean_day_28_vs_0","log2FoldChange_day_28_vs_0","lfcSE_day_28_vs_0","stat_day_28_vs_0","pvalue_day_28_vs_0","padj_day_28_vs_0","baseMean_day_21_vs_0","log2FoldChange_day_21_vs_0","lfcSE_day_21_vs_0","stat_day_21_vs_0","pvalue_day_21_vs_0","padj_day_21_vs_0","baseMean_day_2_vs_0","log2FoldChange_day_2_vs_0","lfcSE_day_2_vs_0","stat_day_2_vs_0","pvalue_day_2_vs_0","padj_day_2_vs_0","baseMean_day_14_vs_0","log2FoldChange_day_14_vs_0","lfcSE_day_14_vs_0","stat_day_14_vs_0","pvalue_day_14_vs_0","padj_day_14_vs_0","baseMean_Intercept","log2FoldChange_Intercept","lfcSE_Intercept","stat_Intercept","pvalue_Intercept","padj_Intercept","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome.scaffold.name","Gene.description","GENCODE.basic.annotation","Gene.name"
"81","ENST00000409013",43.8066238539551,19.607480076325,2.37823298507884,8.24455812333922,1.65771664231802e-16,9.89955224459475e-12,43.8066238539551,19.2239386543223,2.3781736387496,8.08348824538729,6.29400251592146e-16,4.0169582857114e-11,43.8066238539551,19.6341166769484,2.5928297129446,7.57246670651987,3.66203087948333e-14,2.48889928724085e-09,43.8066238539551,18.6458236065188,2.38147531810943,7.8295262876464,4.89711595432942e-15,3.53140825698603e-10,43.8066238539551,19.7145505578215,2.37616453787078,8.29679521077577,1.06957521545307e-16,6.38728927164263e-12,43.8066238539551,19.8349530610746,2.37822553888618,8.34023213389768,7.41448371813728e-17,4.58000073753058e-12,43.8066238539551,-13.7975370944589,1.87454566212834,-7.36046999185566,1.83263830405751e-13,1.51572016213685e-08,"ENSG00000115459","ENSG00000115459.18","ENST00000409013.8","2","ELMO domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26158]","GENCODE basic","ELMOD3"
"82","ENST00000409473",27.2282138496037,-21.2541956593441,3.40441197583317,-6.2431326790708,4.2889278683212e-10,2.56126194440406e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000138032","ENSG00000138032.21","ENST00000409473.2","2","protein phosphatase, Mg2+/Mn2+ dependent 1B [Source:HGNC Symbol;Acc:HGNC:9276]","","PPM1B"
"83","ENST00000411902",107.963182794432,-24.3517495539151,4.30253739290667,-5.65985773745101,1.51498529614111e-08,0.000904718919149549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000131408","ENSG00000131408.15","ENST00000411902.6","19","nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]","GENCODE basic","NR1H2"
"84","ENST00000414083",111.836911035268,19.943189859503,3.37506411936334,5.90898103093371,3.44230334142699e-09,0.000205567470943337,111.836911035268,21.102651736837,3.37391849003079,6.25464183535875,3.98429220822434e-10,2.54285497313294e-05,111.836911035268,20.9226355187188,3.72623134959444,5.61495880308021,1.96609082056037e-08,0.00133625362619386,111.836911035268,21.4230871706023,3.3739684184502,6.34952213940486,2.15984782577966e-10,1.55750946412623e-05,111.836911035268,20.2311706736752,3.37389917037678,5.99637678900044,2.01768566284663e-09,0.000120492152413875,111.836911035268,20.4083614510146,3.37479789714884,6.04728403684747,1.47307927193338e-09,9.09935797065971e-05,111.836911035268,-13.714350369455,2.52651699067481,-5.42816471057733,5.69364843146643e-08,0.00470904580821294,"ENSG00000204209","ENSG00000204209.13","ENST00000414083.6","6","death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]","GENCODE basic","DAXX"
"85","ENST00000414770",36.4347087130083,19.2700529679421,3.15759869179436,6.10275555852589,1.04255224708589e-09,6.22591350914753e-05,36.4347087130083,19.0686972551203,3.15718062706137,6.03978660317226,1.54318180224118e-09,9.84889489826367e-05,36.4347087130083,20.0896728439832,3.47930006609026,5.77405583375229,7.73857750473021e-09,0.000525952420108989,36.4347087130083,19.3123361736177,3.15757395526137,6.11619440977406,9.58363994829993e-10,6.91095443951805e-05,36.4347087130083,18.4990140561158,3.15659672587874,5.86042997018124,4.61670204070519e-09,0.000275700212466833,36.4347087130083,18.9475793996484,3.15903380398322,5.99790333859595,1.9988143405801e-09,0.000123468760631973,36.4347087130083,-13.796020449762,2.38096688805504,-5.79429328436887,6.86094715499503e-09,0.000567448356348174,"ENSG00000027697","ENSG00000027697.16","ENST00000414770.6","6","interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]","GENCODE basic","IFNGR1"
"86","ENST00000415617",218.151138342284,-24.4585238606514,3.36423050274847,-7.27016886645237,3.59038386471789e-13,2.14410543633223e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000168918","ENSG00000168918.14","ENST00000415617.5","2","inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079]","","INPP5D"
"87","ENST00000417584",29.156427180426,-21.5735962926117,3.48082687508481,-6.19783662526624,5.72445138910775e-10,3.41852788054736e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000135821","ENSG00000135821.19","ENST00000417584.6","1","glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]","GENCODE basic","GLUL"
"88","ENST00000417807",42.9204021842872,19.1076052519676,3.11398445840103,6.13606313943487,8.4591547684708e-10,5.05163804463539e-05,42.9204021842872,17.8173097126742,3.11686141861607,5.71642666121015,1.08787388913609e-08,0.000694302873524433,42.9204021842872,20.2873624125017,3.42919447018148,5.91607229887667,3.29720321778502e-09,0.000224094416696759,42.9204021842872,18.7503000703628,3.11504229400652,6.01927624110891,1.7519865815397e-09,0.000126339256367991,42.9204021842872,19.7506600356774,3.11142964718466,6.34777651281576,2.18449109977116e-10,1.30453439496134e-05,42.9204021842872,19.8865540820578,3.11288989149375,6.38845406527215,1.67571143386689e-10,1.03510370981392e-05,42.9204021842872,-13.7505176486763,2.35189590340647,-5.84656728589055,5.01820639116202e-09,0.000415040795993837,"ENSG00000105341","ENSG00000105341.19","ENST00000417807.7","19","distal membrane arm assembly component 2 [Source:HGNC Symbol;Acc:HGNC:25496]","GENCODE basic","DMAC2"
"89","ENST00000418919",100.580466039798,-23.0368600196178,4.35628451091664,-5.28818996139681,1.23532653546063e-07,0.0073771230044638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000135677","ENSG00000135677.11","ENST00000418919.6","12","glucosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4422]","GENCODE basic","GNS"
"90","ENST00000424697",59.2781098023591,-23.2331599314966,2.73154484129237,-8.50550193439415,1.80811606127254e-17,1.07977074947074e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000166526","ENSG00000166526.18","ENST00000424697.5","7","zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089]","GENCODE basic","ZNF3"
"91","ENST00000426488",67.1022733682943,20.5943971133689,2.55712480106197,8.05373171650288,8.03071451571575e-16,4.79578209449513e-11,67.1022733682943,19.8563667006115,2.55751040507732,7.76394366223944,8.23284799283121e-15,5.25436824598473e-10,67.1022733682943,20.070222152863,2.79838569003875,7.17207146402504,7.38713600225455e-13,5.02066698393231e-08,67.1022733682943,20.4463288940222,2.55732345687188,7.99520640968592,1.29356969542555e-15,9.32818978765269e-11,67.1022733682943,19.3116137047772,2.55707601710804,7.55222511007627,4.2788407904481e-14,2.5552381432398e-09,67.1022733682943,19.7589037083313,2.55875696238312,7.72207130212501,1.14454333664738e-14,7.06995864480453e-10,67.1022733682943,-13.766542942115,1.98979873288545,-6.91856051297801,4.56255895905029e-12,3.77355563826173e-07,"ENSG00000167394","ENSG00000167394.13","ENST00000426488.6","16","zinc finger protein 668 [Source:HGNC Symbol;Acc:HGNC:25821]","GENCODE basic","ZNF668"
"92","ENST00000430942",39.9374254202465,-22.2951605180172,4.21457112010039,-5.29001881393951,1.22303778570174e-07,0.00730373704865364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000122678","ENSG00000122678.17","ENST00000430942.5","7","DNA polymerase mu [Source:HGNC Symbol;Acc:HGNC:9185]","","POLM"
"93","ENST00000432037",22.4202502106152,-21.2524729369114,3.84320529979932,-5.52988229330896,3.20445731354397e-08,0.00191363781850219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000144218","ENSG00000144218.21","ENST00000432037.5","2","ALF transcription elongation factor 3 [Source:HGNC Symbol;Acc:HGNC:6473]","","AFF3"
"94","ENST00000432376",78.8039833293189,-24.5068696588228,3.74948665969072,-6.53605996849826,6.31605988210357e-11,3.77182464039461e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000154822","ENSG00000154822.18","ENST00000432376.5","3","phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]","GENCODE basic","PLCL2"
"95","ENST00000434009",75.3097565741326,-22.4289166436235,3.69712848191625,-6.06657754885447,1.30664649803727e-09,7.80303155697899e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000009413","ENSG00000009413.16","ENST00000434009.5","6","REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]","","REV3L"
"96","ENST00000435794",87.7469709362013,-22.0637337419041,3.51956165312345,-6.26888684342938,3.6363825546453e-10,2.17157493398308e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000131503","ENSG00000131503.21","ENST00000435794.5","5","ankyrin repeat and KH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24714]","","ANKHD1"
"97","ENST00000437099",234.511802121054,22.4963792738411,3.6364721437959,6.18631970334811,6.15850470358353e-10,3.67773583888601e-05,234.511802121054,22.2587763514248,3.63644395660777,6.12102829495788,9.29733910944571e-10,5.93374776643044e-05,234.511802121054,22.0530765033946,4.02292387911567,5.48185279315859,4.20894391093389e-08,0.00286060872906622,234.511802121054,22.4122924985521,3.63649303051855,6.16316113091963,7.13068812533591e-10,5.14208182094223e-05,234.511802121054,-22.2013305681035,3.82224988475669,-5.80844561122062,6.30555063509686e-09,0.000376554872826714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000007237","ENSG00000007237.19","ENST00000437099.6","17","growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]","GENCODE basic","GAS7"
"98","ENST00000438320",106.355279861145,21.3950758657396,2.58988637220958,8.26100947721745,1.44445616025535e-16,8.62600329781287e-12,106.355279861145,19.0862116994446,2.59219861786366,7.36294339789996,1.79898666206145e-13,1.14814926746086e-08,106.355279861145,21.1721973553188,2.83521480287482,7.46758141000496,8.16821925382106e-14,5.55153021585949e-09,106.355279861145,21.0528805826584,2.59013628335456,8.12809762866693,4.36079943918625e-16,3.14465969158599e-11,106.355279861145,18.8637587322611,2.59098596565021,7.28053296403216,3.3250392341965e-13,1.98564692987746e-08,106.355279861145,21.1136613056265,2.59024180861166,8.15123176354844,3.60235969654656e-16,2.22521360815377e-11,106.355279861145,-13.7560903895658,2.01128418899423,-6.83945633582726,7.94942831363906e-12,6.57473367536146e-07,"ENSG00000129187","ENSG00000129187.15","ENST00000438320.7","4","dCMP deaminase [Source:HGNC Symbol;Acc:HGNC:2710]","GENCODE basic","DCTD"
"99","ENST00000438671",79.4913929790115,-23.0235471618051,3.47814999738509,-6.61948080994621,3.60462631315136e-11,2.15261074168773e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000211456","ENSG00000211456.14","ENST00000438671.4","3","SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]","GENCODE basic","SACM1L"
"100","ENST00000440830",45.2890989172663,-22.4154887183727,3.46383208497511,-6.47129773282119,9.71647624026357e-11,5.8024852811606e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000066923","ENSG00000066923.18","ENST00000440830.5","7","stromal antigen 3 [Source:HGNC Symbol;Acc:HGNC:11356]","","STAG3"
"101","ENST00000441925",39.182881757861,19.0777051310663,3.43960814384575,5.54647632324069,2.91484077748199e-08,0.00174068461549669,39.182881757861,19.2329152002218,3.43853642344397,5.5933434553991,2.22738056238788e-08,0.00142155882252719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000181744","ENSG00000181744.9","ENST00000441925.2","3","divergent protein kinase domain 2A [Source:HGNC Symbol;Acc:HGNC:28490]","GENCODE basic","DIPK2A"
"102","ENST00000443674",27.7940577672377,18.5743366026739,3.03598275247436,6.1180639407571,9.47190631151115e-10,5.65643301110823e-05,27.7940577672377,18.8554477148242,3.03391820963672,6.21488333302231,5.13627975401045e-10,3.27807646460455e-05,27.7940577672377,19.0145240456777,3.3412291986847,5.6908768943965,1.26388607893797e-08,0.000859000173550193,27.7940577672377,19.5299680938521,3.03341375921835,6.43828031520652,1.20834689605891e-10,8.71363113686e-06,27.7940577672377,17.4691082349848,3.03518720230568,5.75552908951196,8.63708466673772e-09,0.000515789422128243,27.7940577672377,19.1190988151812,3.03490150264857,6.29974277534077,2.98139989871452e-10,1.84164053143494e-05,27.7940577672377,-13.8439450288319,2.29907998066991,-6.02151519095824,1.72791801982283e-09,0.000142910915665487,"ENSG00000145819","ENSG00000145819.18","ENST00000443674.5","5","Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]","","ARHGAP26"
"103","ENST00000446306",199.465569842723,-24.2089903472319,3.40755864890566,-7.10449704365517,1.20761505988002e-12,7.21163561459152e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000196367","ENSG00000196367.15","ENST00000446306.8","7","transformation/transcription domain associated protein [Source:HGNC Symbol;Acc:HGNC:12347]","GENCODE basic","TRRAP"
"104","ENST00000448372",186.59914689783,21.6715469074565,2.66122242778206,8.14345568458107,3.84153151372478e-16,2.29408578936617e-11,186.59914689783,20.3028175700628,2.66183042214683,7.62738955913205,2.39554875160927e-14,1.52888712425207e-09,186.59914689783,21.810262527473,2.91639809536032,7.47849292665869,7.51797467683837e-14,5.1095914891132e-09,186.59914689783,22.1937604067778,2.66103662985334,8.34026865988725,7.41219375513376e-17,5.34508116070206e-12,186.59914689783,20.5272512567656,2.66114523015839,7.71369071636268,1.22230476327962e-14,7.29935958535321e-10,186.59914689783,21.4479289920159,2.66145633795061,8.05871908781014,7.70980426941146e-16,4.76242319525816e-11,186.59914689783,-13.6738897167527,2.05743449539618,-6.64608751692952,3.00986336529688e-11,2.48936769353609e-06,"ENSG00000079387","ENSG00000079387.14","ENST00000448372.5","12","SUMO specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]","GENCODE basic","SENP1"
"105","ENST00000449359",53.2935444178985,20.5070644952705,3.25809518311107,6.2941882734343,3.09012586109744e-10,1.84536136173017e-05,53.2935444178985,19.1740343116831,3.25922575233857,5.88300282603168,4.02889044093066e-09,0.000257131845721077,53.2935444178985,19.8944938605674,3.59549289761227,5.53317568052466,3.14484197584216e-08,0.00213739184888112,53.2935444178985,18.805671598687,3.2610198660744,5.76680681842186,8.07875652124994e-09,0.000582575290260376,53.2935444178985,19.9232189504923,3.25758692519271,6.11594392045691,9.59870789346634e-10,5.73215637982023e-05,53.2935444178985,19.5764365499481,3.25963987088512,6.00570533107153,1.9050190340698e-09,0.000117674930753525,53.2935444178985,-13.7714839229319,2.44889779077702,-5.62354377336519,1.87079329952451e-08,0.00154727701423774,"ENSG00000132600","ENSG00000132600.18","ENST00000449359.7","16","protein arginine methyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:25557]","GENCODE basic","PRMT7"
"106","ENST00000451682",58.8649147612558,20.1487005823273,3.57554886144351,5.6351350137033,1.74921240305012e-08,0.00104459466285347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000130429","ENSG00000130429.16","ENST00000451682.5","7","actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]","GENCODE basic","ARPC1B"
"107","ENST00000452931",47.008612741847,19.5258520058393,3.15046331153943,6.19777158944226,5.72681657042172e-10,3.41994031952444e-05,47.008612741847,19.853929877162,3.14942533427045,6.30398494008466,2.90088693133665e-10,1.85140405731768e-05,47.008612741847,20.2976732561169,3.47152146901733,5.84690990312742,5.00788563356484e-09,0.000340360947085234,47.008612741847,17.6502156359191,3.15758733583754,5.5897790808809,2.27358682267029e-08,0.001639528929564,47.008612741847,19.4771183069499,3.148936227626,6.18530097118982,6.19840945087059e-10,3.7015661558709e-05,47.008612741847,19.8143108595483,3.15034986647314,6.28955884246935,3.18369415253535e-10,1.96659971496261e-05,47.008612741847,-13.7840967178988,2.37658703007729,-5.79995453288767,6.63329025403941e-09,0.000548619537040838,"ENSG00000115677","ENSG00000115677.18","ENST00000452931.1","2","high density lipoprotein binding protein [Source:HGNC Symbol;Acc:HGNC:4857]","","HDLBP"
"108","ENST00000453839",37.6222890583579,-23.1817464996345,3.83970069901277,-6.03738372253721,1.56632951359188e-09,9.35380658926801e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000115421","ENSG00000115421.13","ENST00000453839.5","2","poly(A) polymerase gamma [Source:HGNC Symbol;Acc:HGNC:14982]","","PAPOLG"
"109","ENST00000454935",55.1349914128426,19.5629580076571,3.63067451874443,5.38824339848079,7.11496538099024e-08,0.00424891502621975,55.1349914128426,20.0323477371421,3.62986648999574,5.51875607335785,3.41407700628011e-08,0.0021789322269481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000235823","ENSG00000235823.5","ENST00000454935.1","10","oligodendrocyte maturation-associated long intergenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:28060]","","OLMALINC"
"110","ENST00000460720",28.5748272544756,18.5746728192408,3.33649364876734,5.56712368570017,2.58978574805664e-08,0.00154656825302446,28.5748272544756,18.8566693333637,3.33462170450233,5.6548151497676,1.56014087352842e-08,0.00099571310830331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000119185","ENSG00000119185.13","ENST00000460720.5","2","integrin subunit beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927]","","ITGB1BP1"
"111","ENST00000463280",25.8782737063864,-22.2954497304212,3.4842531098091,-6.39891793958757,1.5648190805201e-10,9.34478658504993e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000168297","ENSG00000168297.16","ENST00000463280.5","3","PX domain containing serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:23326]","GENCODE basic","PXK"
"112","ENST00000463920",51.5560109361664,-30,3.74027584569909,-8.02079879602911,1.05059695924104e-15,6.27395492119563e-11,51.5560109361664,19.028867592403,3.55158573249683,5.3578511193718,8.42175914638261e-08,0.00537493512240431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000160710","ENSG00000160710.18","ENST00000463920.5","1","adenosine deaminase RNA specific [Source:HGNC Symbol;Acc:HGNC:225]","","ADAR"
"113","ENST00000467003",46.4444783750554,-24.8580319290707,4.45898667615414,-5.57481637296809,2.47791098170694e-08,0.00147975888005575,46.4444783750554,-25.3983548610813,4.45898667615414,-5.69599254398025,1.22656237635312e-08,0.000782816639836088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000203326","ENSG00000203326.12","ENST00000467003.1","19","zinc finger protein 525 [Source:HGNC Symbol;Acc:HGNC:29423]","GENCODE basic","ZNF525"
"114","ENST00000468206",155.853621951949,-23.4713783971058,4.37863263930653,-5.36043562695936,8.30215072393868e-08,0.0049578783693217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000127084","ENSG00000127084.19","ENST00000468206.6","9","FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]","GENCODE basic","FGD3"
"115","ENST00000472515",17.7212273541569,-21.1009230518374,2.88537567491561,-7.31305917467906,2.61127947281197e-13,1.55940387557385e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000138085","ENSG00000138085.18","ENST00000472515.1","2","all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]","","ATRAID"
"116","ENST00000472616",49.3355567675096,-23.2418063892163,4.30439092591909,-5.39955751910559,6.68054629199162e-08,0.00398948863465156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000006459","ENSG00000006459.11","ENST00000472616.1","7","lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]","","KDM7A"
"117","ENST00000476238",60.1704424368686,20.9475279517219,3.88538031308238,5.39137131085725,6.99220246591845e-08,0.00417560346859718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000026297","ENSG00000026297.17","ENST00000476238.6","6","ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]","GENCODE basic","RNASET2"
"118","ENST00000476980",15.8803697855777,-20.981966577385,2.89600867773452,-7.24513249518254,4.32016665896711e-13,2.57991712540198e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000172766","ENSG00000172766.19","ENST00000476980.5","13","N-alpha-acetyltransferase 16, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:26164]","","NAA16"
"119","ENST00000477279",44.2178549376589,-21.7733847101012,3.07831424174675,-7.07315205667442,1.51453369988352e-12,9.04449234896438e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000055950","ENSG00000055950.17","ENST00000477279.1","10","mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]","GENCODE basic","MRPL43"
"120","ENST00000479352",23.5085014344983,18.8069112931069,3.38767862069154,5.55156300194372,2.83126639823297e-08,0.00169077566769677,23.5085014344983,-27.814582495398,3.58346992949475,-7.76191318544694,8.36576660528958e-15,5.33919956282791e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000221955","ENSG00000221955.11","ENST00000479352.5","3","solute carrier family 12 member 8 [Source:HGNC Symbol;Acc:HGNC:15595]","","SLC12A8"
"121","ENST00000480975",676.261803280692,-23.0370950852739,3.52997224216772,-6.52614057699418,6.74859850900581e-11,4.03012805760809e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000087460","ENSG00000087460.29","ENST00000480975.5","20","GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]","GENCODE basic","GNAS"
"122","ENST00000485300",34.2221654624133,-22.5675746131948,4.27828516640101,-5.27491126361246,1.32820339497964e-07,0.0079317650341394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000136244","ENSG00000136244.12","ENST00000485300.1","7","interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]","GENCODE basic","IL6"
